ds,HW_A,HW_A-lo-90,HW_A-hi-90,HW_M,HW_M-lo-90,HW_M-hi-90
2022-06-03,3351.778194492301,1718.6186595466377,4984.937729437964,3651.2216941994275,1184.3977912342325,6118.045597164622
2022-06-04,3663.6115099555886,2030.3611743337258,5296.861845577451,3984.5948372642947,1517.7709340901533,6451.418740438436
2022-06-05,3253.2000227304507,1619.8562088393544,4886.543836621547,3552.954213819679,1086.130310231009,6019.778117408348
2022-06-06,951.4194839530293,-682.0205243950892,2584.859492301148,1104.9831818561108,-1361.840722032851,3571.807085745073
2022-06-07,2152.7104382079597,519.1714806427876,3786.2493957731317,2388.34737937814,-78.4765247757382,4855.171283532018
2022-06-08,3225.0316613904147,1591.390961299067,4858.672361481762,3532.1919487373166,1065.3680442591535,5999.01585321548
2022-06-09,2652.868322879842,1019.1230484279056,4286.613597331778,2926.2545046746036,459.4305997186275,5393.07840963058
2022-06-10,1340.7585247997717,-293.094194348002,2974.6112439475455,1528.6119569786092,-938.2119483442484,3995.435862301467
2022-06-11,1115.055443976247,-518.9076286783304,2749.0185166308247,1288.8111898092443,-1178.0127158520518,3755.6350954705404
2022-06-12,1179.9558212473648,-454.12055217490774,2814.0321946696376,1360.1560027193652,-1106.6679035842515,3826.9799090229817
2022-06-13,1250.8372753441286,-383.35538453018444,2885.0299352184416,1438.003655405309,-1028.8202513828332,3904.8275621934513
2022-06-14,1910.116078041963,275.80410763496957,3544.4280484489564,2145.880912656937,-320.94299472835837,4612.704820042232
2022-06-15,2504.0574649343125,869.6231215455605,4138.491808323064,2782.722698986367,315.89879105382215,5249.5466069189115
2022-06-16,1223.8307538535337,-410.7290633059333,2858.3905710130007,1414.654866935718,-1052.1690417924833,3881.4787756639194
2022-06-17,1289.7210391090803,-344.96739092066446,2924.409469138825,1487.3366439604615,-979.487265195407,3954.16055311633
2022-06-18,910.3183323912907,-724.5018878889078,2545.1385526714894,1081.2241777965246,-1385.599731760091,3548.04808735314
2022-06-19,982.1688794595058,-652.786346701217,2617.1241056202284,1160.2461857999547,-1306.577724389218,3627.0700959891274
2022-06-20,1387.5891414330451,-247.5043444567109,3022.682627322801,1598.3701627373734,-868.4537478132547,4065.1940732880016
2022-06-21,1759.8527826147877,124.61774496124804,3395.087820268327,2000.4109663482272,-466.4129445533549,4467.23487724981
2022-06-22,2632.830663079433,997.4507434740685,4268.210582684798,2939.860685878615,473.03677466873023,5406.684597088501
2022-06-23,1185.7643883608125,-449.7637815040041,2821.2925582256294,1386.7608666245726,-1080.0630449535072,3853.584778202652
2022-06-24,1143.8190372161393,-491.8607893008682,2779.498863733147,1343.3578376266285,-1123.4660740817433,3810.181749335
2022-06-25,984.0734246220129,-651.7615029897913,2619.908352233817,1172.7179891118449,-1294.1059227351639,3639.5419009588536
2022-06-26,1099.8318519693619,-536.1616591936856,2735.8253631324096,1299.5442052698336,-1167.2797069046374,3766.3681174443045
2022-06-27,1091.8289510589934,-544.3266640887714,2727.9845662067582,1292.7067999628975,-1174.1171123499485,3759.5307122757436
2022-06-28,1723.737555650725,87.41627814535013,3360.0588331561,1976.8360468295434,-489.9878656231083,4443.659959282195
2022-06-29,2808.900683715429,1172.4101475785424,4445.391219852316,3148.907082344413,682.0831697041804,5615.730994984646
2022-06-30,1395.4207240691267,-241.24270483496252,3032.084152973216,1626.6594972428884,-840.1644156643829,4093.4834101501597
2022-07-01,1090.763625693235,-546.0763679355018,2727.603619321972,1298.798907995245,-1168.0250049858532,3765.622820976343
2022-07-02,1159.646446876609,-477.3738212151177,2796.6667149683353,1375.2545798707038,-1091.5693331991947,3842.0784929406022
2022-07-03,1020.8415556142337,-616.3627344180321,2658.0458456464994,1226.6085544428263,-1240.2153588749304,3693.4324677605828
2022-07-04,1113.6651203773395,-523.7269767697005,2751.0572175243797,1329.1042911265913,-1137.719622321532,3795.9282045747145
2022-07-05,1813.6377375873074,176.05401049794182,3451.221464676673,2089.583996950403,-377.2399165287129,4556.40791042952
2022-07-06,2486.700457873385,848.9212404050422,4124.479675341728,2819.449675131342,352.6257614519859,5286.273588810698
2022-07-07,1479.272504216044,-158.70610163195488,3117.2511100640427,1731.6573888809658,-735.1665249466396,4198.481302708571
2022-07-08,1141.5476056980747,-496.63432404835044,2779.7295354444996,1366.7616570364019,-1100.062256865682,3833.585570938486
2022-07-09,1092.588068474896,-545.8011581600119,2730.977295109804,1315.3734216001906,-1151.4504923839843,3782.1973355843656
2022-07-10,1406.2259460226744,-232.37458791438007,3044.826479959729,1658.430227771073,-808.3936863582012,4125.254141900347
2022-07-11,1239.3315297867216,-399.48435924118826,2878.1474188146312,1478.8333012612495,-987.9906129497779,3945.657215472277
2022-07-12,1748.5259945809337,109.49066534786289,3387.5613238140045,2034.5082347860382,-432.3156795146758,4501.332149086752
2022-07-13,2748.519683748928,1109.2607919211364,4387.77857557672,3123.0994671769276,656.2755526991082,5589.923381654748
2022-07-14,1224.3029216587431,-415.1836923773426,2863.789535694829,1468.1907153392042,-998.6331993333063,3935.014630011715
2022-07-15,1094.4618949680698,-545.2566380617491,2734.1804279978887,1328.4141432289127,-1138.4097714958646,3795.2380579536903
2022-07-16,1279.1764123551634,-360.7782735726371,2919.1310982829636,1531.9451095258978,-934.8788052571285,3998.769024308924
2022-07-17,1256.1775760228245,-384.0175337720407,2896.3726858176897,1508.7804464135618,-958.0434686022852,3975.6043614294085
2022-07-18,1201.24655100892,-439.19329063203236,2841.6863926498727,1450.660300830027,-1016.1636142885948,3917.484215948649
2022-07-19,2055.938828623141,415.2499102029633,3696.627747043319,2385.229377131011,-81.59453808467424,4852.053292346696
2022-07-20,2581.5398799744426,940.5975029445412,4222.482257004343,2960.214510874579,493.3905954659813,5427.038426283177
2022-07-21,1643.059276259268,1.8590219494792564,3284.2595305690566,1939.5650458832347,-527.2588698538871,4406.388961620356
2022-07-22,1496.9694833730505,-144.49310366781924,3138.43207041392,1782.002322268869,-684.8215937237972,4248.826238261535
2022-07-23,1556.968480845862,-84.76093109872659,3198.69789279045,1849.7380366496589,-617.085879610748,4316.561952910066
2022-07-24,1741.2503441713443,99.2495784894927,3383.251109853196,2053.340764901936,-413.4831520636626,4520.1646818675345
2022-07-25,1795.2151349230455,152.93845007097502,3437.491819775116,2114.72156786547,-352.10234958392994,4581.54548531487
2022-07-26,2597.8000145135234,955.2428085213255,4240.357220505721,2995.1088000321097,528.2848823289128,5461.932717735306
2022-07-27,3518.2360339885945,1875.393668412832,5161.078399564357,4002.5953675943933,1535.7714496509398,6469.419285537847
2022-07-28,2876.7037111107925,1233.5715110988958,4519.835911122689,3305.6632084577814,838.8392903232757,5772.487126592287
2022-07-29,2343.536433011046,700.1096873666856,3986.9631786554064,2724.370114499937,257.5461962524728,5191.1940327474
2022-07-30,3243.5848833391556,1599.8588445885932,4887.310922089718,3712.471574544922,1245.6476561234704,6179.295492966374
2022-07-31,2744.1670619640763,1100.1369464235024,4388.19717750465,3169.239683891265,702.4157652514245,5636.063602531105
2022-08-01,2507.415499187111,863.0764870309681,4151.754511343253,2911.385924001951,444.5620052862537,5378.209842717648
2022-08-02,3479.9038273103506,1835.25106264065,5124.556591980051,3980.426742962989,1513.6028241528084,6447.25066177317
2022-08-03,2783.2721391605737,1138.3007300772074,4428.24354824394,3220.6400095778445,753.8160905910163,5687.463928564673
2022-08-04,2918.8143437877707,1273.5193624598232,4564.109325115718,3372.2108915117014,905.3869724524293,5839.034810570974
2022-08-05,2546.330974226186,900.7074569642484,4191.9544914881235,2965.095312542819,498.27139338554116,5431.919231700097
2022-08-06,2523.458877269389,877.5018245988815,4169.415929939897,2942.436385624449,475.61246628177196,5409.260304967126
2022-08-07,2371.513855850447,725.2182325859474,4017.809479114946,2778.5086922508603,311.68477280842444,5245.332611693297
2022-08-08,2328.361476832912,681.7222121535003,3975.0007415123237,2733.640182646181,266.81626314097093,5200.464102151391
2022-08-09,3017.2026705682956,1370.2146580939132,4664.190683042678,3495.117320357861,1028.2934006590717,5961.941240056651
2022-08-10,3622.7352313664696,1975.3933292352976,5270.077133497642,4163.469397999514,1696.6454782355263,6630.2933177635
2022-08-11,2975.9692963195457,1328.268327266404,4623.670265372688,3455.764596899873,988.9406769520665,5922.58851684768
2022-08-12,2538.050394200183,889.9851456359543,4186.115642764411,2975.220818841649,508.3968987958665,5442.044738887431
2022-08-13,2520.1619628281123,871.7271869201932,4168.5967387360315,2958.005851302855,491.1819311382437,5424.829771467466
2022-08-14,2557.944311816713,909.1347255704923,4206.753898062933,3002.7983324167794,535.9744119859133,5469.6222528476455
2022-08-15,2516.1591870889442,866.9694724303149,4165.348901747573,2958.979008884902,492.15508826528867,5425.802929504516
2022-08-16,3048.2537158726727,1398.6785197315762,4697.828912013769,3550.4698277882585,1083.6459069408556,6017.293748635661
2022-08-17,3721.225119148621,2071.2590535436266,5371.191184753616,4295.696846282998,1828.8729247040383,6762.520767861958
2022-08-18,3000.9722002214266,1350.6098423453477,4651.334558097506,3504.342437154818,1037.5185150344241,5971.166359275212
2022-08-19,3144.659976766611,1493.8958690731636,4795.424084460059,3666.1570278012878,1199.3331053540924,6132.980950248483
2022-08-20,2614.319202050129,963.147852341626,4265.490551758632,3082.5169981917707,615.6930752162916,5549.34092116725
2022-08-21,2875.271959935005,1223.6878414510957,4526.856078418914,3374.357614579536,907.533691124233,5841.181538034839
2022-08-22,2559.111568587014,907.1091200944668,4211.114017079562,3026.8733226316217,560.0493991315211,5493.697246131722
2022-08-23,3500.6797058861653,1848.2533317696923,5153.106080002638,4072.502031520418,1605.6781079143257,6539.32595512651
2022-08-24,4008.9059608942566,2356.0500312483873,5661.761890540126,4638.173674166109,2171.349750366756,7104.997597965462
2022-08-25,3432.1953192649917,1778.9041699869895,5085.486468542994,4003.337673952877,1536.5137500593173,6470.161597846437
2022-08-26,2948.5305105789157,1294.798443462744,4602.262577695087,3470.3800484724366,1003.5561244664764,5937.203972478397
2022-08-27,3446.26653431372,1792.087817145055,5100.445251482385,4025.479467214232,1558.6555430144704,6492.303391413994
2022-08-28,3576.103042766192,1921.4719094184834,5230.734176113901,4172.716906630115,1705.8929823210315,6639.540830939199
2022-08-29,2816.844278892585,1161.754929424165,4471.933628361005,3333.0391958545665,866.2152713942314,5799.863120314902
2022-08-30,3795.4848537331072,2139.931454485349,5451.038252980865,4422.971319411272,1956.1473947195632,6889.795244102981
2022-08-31,4381.342987193008,2725.3196708895316,6037.366303496485,5077.01205595335,2610.188131103429,7543.835980803271
2022-09-01,3557.9274376242965,1901.428303471222,5214.426571777371,4166.004099461719,1699.1801744960508,6632.828024427388
2022-09-02,2509.577544041035,852.596657828288,4166.558430253782,3001.1275154491573,534.3035902667598,5467.951440631555
2022-09-03,3131.353807709098,1473.8852019127576,4788.822413505439,3697.9958258728016,1231.171899045396,6164.819752700207
2022-09-04,3047.855334042641,1389.8930079283384,4705.817660156944,3608.1172709678226,1141.2933439322555,6074.941198003389
2022-09-05,2324.7582650289896,666.2961847563506,3983.2203453016286,2803.0806772291503,336.25675003153765,5269.904604426763
2022-09-06,3272.0617007144524,1613.0937994425867,4931.029601986318,3864.284340715134,1397.4604132351096,6331.108268195158
2022-09-07,3481.2956454318164,1821.8158234258517,5140.775467437781,4100.841553439866,1634.0176258369775,6567.665481042755
2022-09-08,2507.304132912871,847.3062576515279,4167.302008174214,3015.250051385082,548.4261236231687,5482.073979146995
2022-09-09,2437.379873037927,776.8577793221384,4097.901966753716,2939.359296752206,472.5353686633066,5406.183224841105
2022-09-10,2225.495161386916,564.4426514494844,3886.547671324348,2704.9334414269297,238.10951318586422,5171.757369667996
2022-09-11,2573.7021024999153,912.1129461162104,4235.291258883621,3098.782949716311,631.9590212999456,5565.606878132677
2022-09-12,1963.438542099228,301.3064766989214,3625.5706074995346,2416.4487319904406,-50.375196699870685,4883.272660680752
2022-09-13,2450.3818142602768,787.7005450401089,4113.063083480445,2964.765551887857,497.94162303208077,5431.5894807436325
2022-09-14,3110.9724993425184,1447.7356993801009,4774.2092993049355,3709.619536900131,1242.7956078791913,6176.443465921071
2022-09-15,1682.8530371250606,19.05434749370852,3346.6517267564127,2108.1944541869993,-358.6294751393384,4575.0183835133375
2022-09-16,1321.5477528514127,-342.8192172639965,2985.914722966822,1703.461651991446,-763.3622774767475,4170.28558145964
2022-09-17,1335.5121021088387,-329.4295710773017,3000.453775294979,1721.2872941446883,-745.5366355518461,4188.111223841222
2022-09-18,1303.4955016412403,-362.0273288559497,2969.01833213843,1687.216715826176,-779.6072142060784,4154.04064585843
2022-09-19,1409.4531163568795,-256.6573572263935,3075.5635899401523,1808.934956964557,-657.8889732641937,4275.758887193308
2022-09-20,2088.3531026598225,421.6484688006617,3755.0577365189833,2577.011779366566,110.18784899710272,5043.8357097360295
2022-09-21,2232.1956856006555,564.8903429819891,3899.5010282193216,2741.154133858989,274.33020308134974,5207.978064636629
2022-09-22,1346.3696107143783,-321.5430203192557,3014.282241748012,1743.9603188150488,-722.863612212291,4210.784249842389
2022-09-23,1286.3621279992067,-382.1644021537254,2954.8886581521388,1678.1230599728492,-788.7008713263963,4144.946991272094
2022-09-24,1249.3582661706987,-419.7888047307529,2918.5053370721503,1638.2551128471262,-828.5688191820425,4105.079044876295
2022-09-25,1361.286740442023,-308.48754363708235,3031.0610245211283,1767.1274126979201,-699.6965199405058,4233.951345336346
2022-09-26,1144.3979704204312,-526.010229939402,2814.8061707802644,1523.255368932032,-943.5685644790115,3990.0793023430756
2022-09-27,1900.8870046989218,229.83815440831108,3571.9358549895323,2382.4818640531666,-84.3420715293696,4849.305799635703
2022-09-28,2229.9527175512785,558.256453260816,3901.6489818417413,2757.019552773477,290.1956164309713,5223.843489115982
2022-09-29,1433.1789099804366,-239.17156266904317,3105.5293826299167,1857.1492756350665,-609.6746614513715,4323.973212721505
2022-09-30,813.8431446025885,-859.1683609252533,2486.8546501304304,1155.086022375336,-1313.1849225770745,3623.356967327746
2022-10-01,893.6514435313418,-780.0279494235019,2567.3308364861855,1247.7440227903296,-1222.3758253489048,3717.8638709295637
2022-10-02,962.4997187409285,-711.8544460869991,2636.853883568856,1327.9927507222017,-1144.0524734598823,3800.037974904286
2022-10-03,920.5469790619518,-754.4888718497675,2595.5828299736713,1282.0542500564263,-1194.462514539762,3758.5710146526144
2022-10-04,1599.3280325550863,-76.3964482819838,3275.0525133921565,2056.696393083894,-421.91381706797665,4535.306603235764
2022-10-05,1778.467219331903,102.04713523179817,3454.8873034320077,2262.7645733340896,-216.99822124075763,4742.527367908937
2022-10-06,1249.011062034372,-428.1116280269023,2926.133752095646,1662.3642402262653,-821.6238126606759,4146.3522931132065
2022-10-07,1053.2135297895077,-624.6187981549047,2731.04585773392,1440.9446074295406,-1044.6613018653115,3926.5505167243928
2022-10-08,46.112884925337994,-1632.4361419104655,1724.6619117611415,290.85037783563433,-2196.82046679598,2778.5212224672487
